fibre,rating,price_per_unit,fat,carbohydrates,starch,protein,unit,product_origin,energy_kj,total_sugars,salt,item_code,url,name,reviews,energy_kcal,saturates
,4.4286,£4.50/unit,,,,,unit,Produced in United Kingdom; Farmed in Scotland; Produced using responsibly sourced farmed Scottish (UK) salmon.,,,,7776216,https://www.sainsburys.co.uk/shop/gb/groceries/smoked-salmon---ready-to-eat/sainsburys-maple---thyme-smoked-salmon-slices-150g,Sainsbury's Maple & Thyme Smoked Salmon Slices 150g,7,,
,3.2857,£4.75/unit,,,,,unit,Produced in United Kingdom; Farmed in Scotland; Produced using Scottish Farmed Fish,,,,7702977,https://www.sainsburys.co.uk/shop/gb/groceries/smoked-salmon---ready-to-eat/sainsburys-honey-roast-salmon-portions-180g,Sainsbury's Honey Roast Salmon Portions 180g (Ready to eat),7,,
,3.7647,£6.25/unit,,,,,unit,,,,,7778848,https://www.sainsburys.co.uk/shop/gb/groceries/smoked-salmon---ready-to-eat/wild-smoked-sockeye-salmon-100g,Wild Smoked Sockeye Salmon 100g,17,,
,4.0,£3.95/unit,,,,,unit,Produced in United Kingdom,,,,7774372,https://www.sainsburys.co.uk/shop/gb/groceries/smoked-salmon---ready-to-eat/sainsburys-king-prawns--so-organic-150g,"Sainsbury's King Prawns, SO Organic 150g",7,,
,5.0,£5.25/unit,,,,,unit,Produced in Scotland; Farmed in Scotland; Produced using farmed Scottish (UK) trout,,,,6832572,https://www.sainsburys.co.uk/shop/gb/groceries/smoked-salmon---ready-to-eat/sainsburys-smoked-trout-120g,Sainsbury's Smoked Trout 120g,3,,
,3.0,£1.75/unit,,,,,unit,Packed in United Kingdom; Caught in North-East Atlantic; Produced using Packed in the UK with mussels caught using dredges in the North East Atlantic Ocean within the North Sea and landed in Denmark for Sainsbury's,,,,7770159,https://www.sainsburys.co.uk/shop/gb/groceries/smoked-salmon---ready-to-eat/sainsburys-cooked-mussel-meat-150g,Sainsbury's Cooked Mussel Meat 150g,12,,
,3.625,£2.00/unit,,,,,unit,,,,,7771060,https://www.sainsburys.co.uk/shop/gb/groceries/smoked-salmon---ready-to-eat/silver-tide-roll-mop-herring-380g,Silver Tide Roll Mop Herring 380g,8,,
,4.5,£14.00/kg,,,,,kg,Packed in United Kingdom; Produced in United Kingdom,,,,7774024,https://www.sainsburys.co.uk/shop/gb/groceries/smoked-salmon---ready-to-eat/sainsburys-maple-hot-smoked-mackerel-%28approx-280g%29,Sainsbury's Honey Smoked Mackerel (approx. 250g),6,,
,4.0,£1.65/unit,,,,,unit,Produced in United Kingdom,,,,7916887,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1220710&urlRequestType=Base&categoryId=369359&catalogId=10123&langId=44,Sainsbury's British Hot Smoked Mackerel Fillets 140g,4,,
,4.0,£5.65/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7915770,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218776&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,"Sainsbury's 30 Day Matured Fillet Steak, Taste the Difference 170g",4,,
,5.0,£3.25/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced using British or Irish Beef, British or Irish beef",,,,7915809,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218808&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,Sainsbury's 21 Day Matured Thin Cut Sirloin Steak 155g,3,,
,2.8571,£5.10/unit,,,,,unit,Packed in United Kingdom; Produced in United Kingdom; Produced using British Beef,,,,7915744,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218756&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,"Sainsbury's 30 Day Matured Ribeye Steak, Taste the Difference 225g",7,,
,4.0,£4.30/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British or Irish beef,,,,7915721,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218744&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,Sainsbury's 21 Day Matured Ribeye Steak 225g,4,,
,5.0,£3.60/unit,,,,,unit,,,,,7915785,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218788&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,"Sainsbury's 30 Day Matured Thin Cut Sirloin Steak, Taste the Difference 155g",2,,
,3.0,£5.50/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7915774,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218778&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,"Sainsbury's 30 Day Matured Ribeye Steak, SO Organic 225g",2,,
,1.0,£4.90/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced using British beef, British or Irish Beef, Irish beef",,,,7915896,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218862&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,Sainsbury's 21 Day Matured Beef Fillet Steak 170g,1,,
,4.6667,£6.00/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7915757,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218764&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,"Sainsbury's 30 Day Matured Fillet Steak, SO Organic 170g",3,,
,4.6667,£5.10/unit,,,,,unit,,,,,7915754,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218760&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,Sainsbury's 21 Day matured Beef Medallion Steak 340g,3,,
,3.0,£4.80/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced using British or Irish Beef, British or Irish beef",,,,7917066,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222238&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,Sainsbury's Extra Lean Diced Beef 600g,6,,
,2.75,£3.80/unit,,,,,unit,Packed in United Kingdom; Produced in United Kingdom; Produced using British Beef,,,,7917202,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222260&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,"Sainsbury's Beef Mince 5% Fat, SO Organic 400g",12,,
,2.5,£4.00/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced using British beef, British or Irish Beef",,,,7917243,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222288&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,Sainsbury's Extra Lean Casserole Steak 400g,2,,
,0.0,£3.00/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7917121,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222244&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,"Sainsbury's Beef Mince 12% Fat, SO Organic 400g",0,,
,3.6667,£3.70/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced using British or Irish Beef, British or Irish beef",,,,7917078,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222240&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,Sainsbury's Extra Lean Diced Beef 400g,3,,
,2.3333,£4.00/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced from British Beef,,,,7917247,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222292&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,"Sainsbury's Diced Beef, SO Organic 400g",3,,
,0.0,£4.00/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7917255,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222298&urlRequestType=Base&categoryId=276043&catalogId=10160&langId=44,"Sainsbury's Lean Diced Beef, Taste the Difference 400g",0,,
,4.1429,£3.50/unit,,,,,unit,Produced in United Kingdom; Produced using British or Irish beef,,,,7542971,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-beef-mince-5-fat-500g,Sainsbury's Beef Mince 5% Fat 500g,28,,
,2.8,£2.00/unit,,,,,unit,Packed in United Kingdom; Produced using Argentinian or Brazilian beef,,,,7133500,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-corned-beef-200g,Sainsbury's Corned Beef 200g,15,,
,4.4286,£1.75/unit,,,,,unit,Produced in United Kingdom; Produced from British Beef,,,,7103183,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-roast-beef-slices-85g,Sainsbury's British Roast Beef Slices 85g,7,,
,3.093,£2.25/unit,,,,,unit,Packed in United Kingdom; Produced using British Beef,,,,7517603,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-british-ultimate-steak-burgers--taste-the-difference-x2-340g,"Sainsbury's British Beef Burgers, Taste the Difference x2 340g",43,,
,3.5455,£2.00/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced from British or Irish Beef,,,,7264909,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-lean-beef-meatballs-350g,"Sainsbury's Beef Meatballs, 10% Fat 350g",11,,
,3.4,£2.70/unit,,,,,unit,Produced in United Kingdom; Produced from British Beef,,,,7554629,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-roast-topside-beef-finely-sliced--taste-the-difference-110g,"Sainsbury's Roast Beef Topside Sliced, Taste the Difference 110g",15,,
,3.0,£1.75/unit,,,,,unit,Produced in United Kingdom; Produced from British Beef,,,,7104073,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-wafer-thin-beef-85g,Sainsbury's British Beef Wafer Thin Sliced 85g,6,,
,3.9333,£2.75/unit,,,,,unit,Produced in United Kingdom; Produced using British Beef,,,,1389807,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-butchers-choice-beef-burgers-x4-454g,"Sainsbury's Beef Burgers, Butcher's Choice x4 454g",15,,
,3.8333,£2.50/unit,,,,,unit,Produced in United Kingdom; Produced from British Beef,,,,7554659,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-pastrami--taste-the-difference-120g,"Sainsbury's Pastrami, Taste the Difference 120g",6,,
,3.0476,£2.80/unit,,,,,unit,"Produced in Ireland, United Kingdom; Packed in United Kingdom; Produced using British or Irish Beef, British or Irish beef",,,,7809681,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-rump-steak-225g-7809681-p-44,Sainsbury's 21 Day Matured Rump Steak 225g,21,,
,4.0,£2.50/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7714190,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-beef-meatballs--taste-the-difference-400g,"Sainsbury's Beef Meatballs, Taste the Difference 350g",12,,
,3.56,£3.95/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced using British beef, Irish beef, Produced using British or Irish beef",,,,6308850,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-british-extra-lean-beef-escalopes-300g,"Sainsbury's 21 Day Matured Beef Escalopes, Extra Lean 300g",25,,
,4.625,£1.75/unit,,,,,unit,Produced in United Kingdom. Produced from British beef,,,,7103177,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-peppered-roast-beef-slices-85g,Sainsbury's British Peppered Roast Beef Slices 85g,8,,
,3.1594,£6.50/kg,,,,,kg,"Produced in United Kingdom; Packed in United Kingdom; Produced using British or Irish Beef, British or Irish beef",,,,90278,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-british-or-irish-beef-roasting-joint--large-%28approx-2050kg%29,Sainsbury's Unfatted Topside/Top Rump Beef Roasting Joint 1kg - 1.8kg,69,,
,3.4783,£2.75/unit,,,,,unit,Produced in United Kingdom; Produced using British Beef,,,,7552451,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-beef-burgers-with-caramalised-onion--taste-the-difference-x2-340g,"Sainsbury's Beef Burgers With Caramelised Onion, Taste the Difference x2 340g",23,,
,3.0,£4.25/unit,,,,,unit,"Produced in Ireland, United Kingdom; Packed in United Kingdom; Produced using Produced using British or Irish beef; Produced from British or Irish beef",,,,7738243,https://www.sainsburys.co.uk/shop/gb/groceries/all-beef/sainsburys-sirloin-steak-225g,Sainsbury's 21 Day Matured Sirloin Steak 225g,9,,
,2.75,£3.80/unit,,,,,unit,Packed in United Kingdom; Produced in United Kingdom; Produced using British Beef,,,,7917202,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222260&urlRequestType=Base&categoryId=276045&catalogId=10160&langId=44,"Sainsbury's Beef Mince 5% Fat, SO Organic 400g",12,,
,0.0,£3.00/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7917121,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1222244&urlRequestType=Base&categoryId=276045&catalogId=10160&langId=44,"Sainsbury's Beef Mince 12% Fat, SO Organic 400g",0,,
,4.1429,£3.50/unit,,,,,unit,Produced in United Kingdom; Produced using British or Irish beef,,,,7542971,https://www.sainsburys.co.uk/shop/gb/groceries/mince-44/sainsburys-beef-mince-5-fat-500g,Sainsbury's Beef Mince 5% Fat 500g,28,,
,5.0,£5.50/unit,,,,,unit,Packed in United Kingdom. Produced using British veal,,,,7607825,https://www.sainsburys.co.uk/shop/gb/groceries/mince-44/sainsburys-freedom-food-veal-mince--taste-the-difference-500g,"Sainsbury's Veal Mince, Taste the Difference 500g",2,,
,0.0,£3.50/unit,,,,,unit,,,,,7912011,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1209644&urlRequestType=Base&categoryId=276045&catalogId=10174&langId=44,Tariq Halal Beef Mince 450g,0,,
,4.0,£5.65/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7915770,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218776&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,"Sainsbury's 30 Day Matured Fillet Steak, Taste the Difference 170g",4,,
,5.0,£3.25/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced using British or Irish Beef, British or Irish beef",,,,7915809,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218808&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,Sainsbury's 21 Day Matured Thin Cut Sirloin Steak 155g,3,,
,2.8571,£5.10/unit,,,,,unit,Packed in United Kingdom; Produced in United Kingdom; Produced using British Beef,,,,7915744,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218756&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,"Sainsbury's 30 Day Matured Ribeye Steak, Taste the Difference 225g",7,,
,4.0,£4.30/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British or Irish beef,,,,7915721,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218744&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,Sainsbury's 21 Day Matured Ribeye Steak 225g,4,,
,5.0,£3.60/unit,,,,,unit,,,,,7915785,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218788&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,"Sainsbury's 30 Day Matured Thin Cut Sirloin Steak, Taste the Difference 155g",2,,
,3.0,£5.50/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7915774,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218778&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,"Sainsbury's 30 Day Matured Ribeye Steak, SO Organic 225g",2,,
,1.0,£4.90/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced using British beef, British or Irish Beef, Irish beef",,,,7915896,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218862&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,Sainsbury's 21 Day Matured Beef Fillet Steak 170g,1,,
,4.6667,£6.00/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7915757,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218764&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,"Sainsbury's 30 Day Matured Fillet Steak, SO Organic 170g",3,,
,4.6667,£5.10/unit,,,,,unit,,,,,7915754,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1218760&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,Sainsbury's 21 Day matured Beef Medallion Steak 340g,3,,
,3.0476,£2.80/unit,,,,,unit,"Produced in Ireland, United Kingdom; Packed in United Kingdom; Produced using British or Irish Beef, British or Irish beef",,,,7809681,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-rump-steak-225g-7809681-p-44,Sainsbury's 21 Day Matured Rump Steak 225g,21,,
,3.56,£3.95/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced using British beef, Irish beef, Produced using British or Irish beef",,,,6308850,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-british-extra-lean-beef-escalopes-300g,"Sainsbury's 21 Day Matured Beef Escalopes, Extra Lean 300g",25,,
,3.0,£4.25/unit,,,,,unit,"Produced in Ireland, United Kingdom; Packed in United Kingdom; Produced using Produced using British or Irish beef; Produced from British or Irish beef",,,,7738243,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-sirloin-steak-225g,Sainsbury's 21 Day Matured Sirloin Steak 225g,9,,
,4.4615,£5.25/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7809846,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-sirloin-steak--taste-the-difference-225g-7809846-p-44,"Sainsbury's 30 Day Matured Sirloin Steak, Taste the Difference 225g",13,,
,3.05,£3.70/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using Produced using British Beef,,,,7809679,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-rump-steak--taste-the-difference-225g-7809679-p-44,"Sainsbury's 30 Day Matured Rump Steak, Taste the Difference 225g",20,,
,2.7879,£36.00/kg,,,,,kg,Produced in United Kingdom; Packed in United Kingdom; Produced using Produced in the UK using British beef,,,,7623674,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-beef-fillet-steak-x-2-%28approx%29,"Sainsbury's 30 Day Matured Fillet Steak, Taste the Difference x2 (approx. 414g)",33,,
,2.3478,£4.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Beef,,,,7845753,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-just-cook-beef-steak-peppercorn-370g,Sainsbury's Just Cook Beef Steak with Peppercorns 370g (Serves 2),23,,
,3.7273,£5.50/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using Produced using British beef,,,,7809819,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-sirloin-steak--organic-225g,"Sainsbury's 30 Day Matured Sirloin Steak, SO Organic 225g",11,,
,3.129,£3.50/unit,,,,,unit,Produced in United Kingdom; Produced using British Beef,,,,7845225,https://www.sainsburys.co.uk/shop/gb/groceries/steak/jsjc-beef-stks-grlc-butter-330g,Sainsbury's Just Cook Beef Steaks with Garlic Butter 330g (Serves 2),31,,
,2.2778,£3.50/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced from British beef; Produced using British beef, British or Irish beef, Irish beef",,,,7876533,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-beef-sizzler-steaks-350g-7876533-p-44,Sainsbury's 21 Day Matured Beef Sizzler Steaks 350g,18,,
,3.4,£31.50/kg,,,,,kg,"Produced in United Kingdom; Packed in United Kingdom; Produced using British beef, British or Irish Beef, Irish beef",,,,7589037,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-beef-fillet-steak-%28approx-1kg%29,Sainsbury's 21 Day Matured Beef Fillet Steak x2 (approx. 300g),10,,
,3.2857,£5.00/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7809674,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-rump-steak--so-organic-225g-7809674-p-44,"Sainsbury's 30 Day Matured Beef Rump Steak, SO Organic 225g",7,,
,1.75,£2.00/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced from British beef; Produced using British beef, British beef or Irish Beef, Irish beef",,,,7876619,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-beef-sizzler-steaks-175g-7876619-p-44,Sainsbury's 21 Day Matured Beef Sizzler Steaks 175g,8,,
,3.5,£3.50/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced from British beef; Produced using British beef, British or Irish Beef, Irish beef",,,,7876537,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-flat-iron-steak-225g,Sainsbury's Flat Iron Steak 225g,6,,
,4.0,£4.50/unit,,,,,unit,Packed in United Kingdom; Produced in United Kingdom; Produced using British Beef,,,,7876541,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-picanha-steak--taste-the-difference-225g,"Sainsbury's 30 Day Matured Picanha Steak, Taste the Difference 225g",8,,
,0.0,£3.30/unit,,,,,unit,,,,,7908319,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1204536&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,Sainsbury's 21 Day Matured British Beef Rump Steak with Garlic & Herb Butter 245g,0,,
,0.0,£7.50/unit,,,,,unit,Packed in United Kingdom; Produced using British veal,,,,7866045,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-veal-sirloin-steak--taste-the-difference-170g,"Sainsbury's Veal Sirloin Steak, Taste the Difference 170g",0,,
,0.0,£4.00/unit,,,,,unit,,,,,7911965,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1209622&urlRequestType=Base&categoryId=276044&catalogId=10123&langId=44,Tariq Halal Beef Frying Steak 360g,0,,
,0.0,£5.00/unit,,,,,unit,,,,,7911979,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1209630&urlRequestType=Base&categoryId=276044&catalogId=10123&langId=44,Tariq Halal Beef Sirloin Steak 200g,0,,
,5.0,£22.00/kg,,,,,kg,Packed in United Kingdom; Produced in United Kingdom; Produced using British Beef,,,,7876605,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-bone-in-ribeye-steak--taste-the-difference,"Sainsbury's 30 Day Matured Bone In Ribeye Steak, Taste the Difference (approx. 800g)",1,,
,0.0,£6.50/unit,,,,,unit,Packed in United Kingdom; Produced using British veal,,,,7866023,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-veal-rump-steak--taste-the-difference-170g,"Sainsbury's Veal Rump Steak, Taste the Difference 170g",0,,
,0.0,£1.75/unit,,,,,unit,Produced in United Kingdom; Produced using British Beef,,,,7944488,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1254586&urlRequestType=Base&categoryId=276044&catalogId=10160&langId=44,Sainsbury's Butcher's Choice British Beef Grill Steaks x2 340g,0,,
,5.0,£20.00/kg,,,,,kg,Packed in United Kingdom; Produced in United Kingdom; Produced using British Beef,,,,7876589,https://www.sainsburys.co.uk/shop/gb/groceries/steak/sainsburys-bone-in-sirloin-steak--taste-the-difference,"Sainsbury's 30 Day Matured Bone In Sirloin Steak, Taste the Difference (approx. 800g)",3,,
,3.1594,£6.50/kg,,,,,kg,"Produced in United Kingdom; Packed in United Kingdom; Produced using British or Irish Beef, British or Irish beef",,,,90278,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-british-or-irish-beef-roasting-joint--large-%28approx-2050kg%29,Sainsbury's Unfatted Topside/Top Rump Beef Roasting Joint 1kg - 1.8kg,69,,
,2.587,£12.00/kg,,,,,kg,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,74896,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-british-beef-roasting-joint-large--taste-the-difference-%28approx-1738kg%29,"Sainsbury's 30 Day Matured British Beef Roasting Joint, Taste the Difference 1kg - 1.8kg",46,,
,3.3077,£8.50/kg,,,,,kg,"Produced in United Kingdom; Packed in United Kingdom; Produced using British beef, British or Irish Beef, Irish beef",,,,75435,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-british-beef-brisket-%28approx-850g%29,Sainsbury's British Beef Brisket (approx. 1.7kg),26,,
,4.3333,£6.00/unit,,,,,unit,"Produced in United Kingdom; Packed in United Kingdom; Produced using British beef, British or Irish Beef, Irish beef",,,,7876545,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-extra-lean-beef-roasting-joint-500g-7876545-p-44,Sainsbury's 21 Day Matured Extra Lean Beef Roasting Joint 500g,6,,
,4.4286,£8.00/kg,,,,,kg,"Produced in United Kingdom; Packed in United Kingdom; Produced using British or Irish Beef, British or Irish beef",,,,7876556,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-slow-beef-roast-%28approx-1kg%29-7876556-p-44,Sainsbury's 21 Day Matured Slow Beef Roast 1kg - 1.8kg,7,,
,3.0,£11.50/kg,,,,,kg,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7341020,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-british-beef-slow-roast-joint--taste-the-difference-%28approx-1kg%29,"Sainsbury's 30 Day Matured British Beef Slow Roasting Joint, Taste the Difference 1kg - 1.8kg",9,,
,3.875,£5.00/unit,,,,,unit,Produced in United Kingdom,,,,7826715,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-boneless-beef-ribs-with-bbq-sauce-515g,Sainsbury's Slow Cook Boneless Beef Ribs with BBQ Sauce 515g (Serves 2),16,,
,3.6667,£5.00/unit,,,,,unit,"Packed in United Kingdom; Produced in United Kingdom; Produced from British Beef,, Irish Beef; Produced using British beef, British or Irish Beef, Irish beef",,,,7876526,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-small-fatted-beef-roasting-joint-500g,Sainsbury's Small Fatted Beef Roasting Joint 500g,9,,
,3.5,£13.00/kg,,,,,kg,"Produced in United Kingdom; Packed in United Kingdom; Produced using British beef, British or Irish Beef, Irish beef",,,,75510,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-beef-boneless-rib-roast-small-%28approx-107kg%29,Sainsbury's 21 Day Matured Small Beef Boneless Rib Roast,18,,
,2.8889,£7.00/unit,,,,,unit,Produced in United Kingdom; Packed in United Kingdom; Produced using British Beef,,,,7875793,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-mini-beef-roasting-joint--taste-the-difference-500g-7875793-p-44,"Sainsbury's 30 Day Matured Mini Beef Roasting Joint, Taste the Difference 500g",9,,
,3.8333,£5.00/unit,,,,,unit,Produced in United Kingdom; Produced using British Beef,,,,7839906,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-slow-cook-brisket-bbq-sauce-438g,Sainsbury's Slow Cook Brisket BBQ Sauce 438g (Serves 2),6,,
