item_code,nutritions,price_per_unit,product_image,product_name,product_origin,product_reviews,rating,unit,url
7767148,"{'Energy': '1021kJ', 'Energy kcal': '245kcal', 'Fat': '15.1g', 'Saturates': '2.9g', 'Mono-unsaturates': '4.3g', 'Polyunsaturates': '4.6g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '26.9g', 'Salt': '0.15g', 'Omega 3 Fatty Acids': '2.5g'}",£4.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/28/0000000215428/0000000215428_L.jpeg,Sainsbury's Sea Bream Fillets 180g,Packed in United Kingdom Farmed in Turkey,5,3.6,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-sea-bream-fillets-180g
7772466,"{'Energy': '777kJ', 'Energy kcal': '187kcal', 'Fat': '13.2g', 'Saturates': '8.5g', 'Mono-unsaturates': '2.9g', 'Polyunsaturates': '0.4g', 'Carbohydrate': '3.4g', 'Sugars': '0.7g', 'Starch': '2.7g', 'Fibre': '<0.5g', 'Protein': '13.6g', 'Salt': '0.47g'}",£3.90,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/61/0000000219761/0000000219761_L.jpeg,Sainsbury's Smoked Haddock Fillets with Cheese & Breadcrumb Topping x2 400g,"Produced in United Kingdom Produced using haddock caught in the NE Atlantic (Barents Sea, Norwegian Sea or Iceland Grounds) using hooks and lines or trawls",25,3.48,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-smoked-haddock-with-cheese---chive-400g
95341,"{'Energy': '605kJ', 'Energy kcal': '144kcal', 'Fat': '6.3g', 'Saturates': '1.1g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0g', 'Protein': '21.9g', 'Salt': '0.28g'}",£13.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/02/0295350000002/0295350000002_L.jpeg,Sainsbury's Plaice Fillets x2 (approx. 370g),Packed in United Kingdom,7,3.2857,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-plaice-fillets-x2-%28approx-350g%29
7774172,"{'Energy': '416kJ', 'Energy kcal': '98kcal', 'Fat': '0.7g', 'Saturates': '0.2g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0.7g', 'Protein': '22.6g', 'Salt': '1.20g'}",£21.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/03/0222300000003/0222300000003_L.jpeg,"Sainsbury's Smoked Haddock Loins, Taste the Difference (approx. 300g)",Packed in United Kingdom Caught in North-East Atlantic,10,4.7,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-smoked-haddock-loins--taste-the-difference-%28approx-285g%29
7774106,"{'Energy': '425kJ', 'Energy kcal': '100kcal', 'Fat': '1.0g', 'Saturates': '0.3g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0g', 'Protein': '22.8g', 'Salt': '0.16g'}",£21.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/01/0221930000001/0221930000001_L.jpeg,"Sainsbury's Cod Loins, Taste the Difference (approx. 300g)",Packed in United Kingdom Caught in North-East Atlantic,4,3.5,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-cod-loins--taste-the-difference-%28approx-300g%29
7804544,"{'Energy': '493kJ', 'Energy kcal': '116kcal', 'Fat': '1.1g', 'Saturates': '0.3g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0g', 'Protein': '26.6g', 'Salt': '0.14g'}",£4.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/06/0000000243506/0000000243506_L.jpeg,Sainsbury's Skinless & Boneless Haddock Fillets 260g,Packed in United Kingdom,4,2.75,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-skinless---boneless-haddock-fillets-260g
7620643,"{'Energy': '454kJ', 'Energy kcal': '107kcal', 'Fat': '2.1g', 'Saturates': '0.8g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0g', 'Protein': '22.1g', 'Salt': '1.39g'}",£3.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/36/0000001897036/0000001897036_L.jpeg,Sainsbury's Smoked Basa Fillets 240g,Farmed in Vietnam,14,3.7857,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-smoked-river-cobbler-240g
7620638,"{'Energy': '430kJ', 'Energy kcal': '102kcal', 'Fat': '1.8g', 'Saturates': '0.7g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0g', 'Protein': '21.4g', 'Salt': '0.05g'}",£3.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/29/0000001897029/0000001897029_L.jpeg,Sainsbury's Basa Fillets 250g,Packed in United Kingdom Farmed in Vietnam,11,3.5455,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-river-cobbler-fillets-250g
7546625,{},£4.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/44/5060021921444/5060021921444_L.jpeg,The Saucy Fish Co. Smoked Haddock Fillet With Davidstow Cheddar & Chive Sauce x2 240g,,17,3.5294,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/the-saucy-fish-co-davidstow-cheddar---chive-sauce-smashing-on-smoked-haddock-fillet-x2-240g
7804807,"{'Energy': '416kJ', 'Energy kcal': '98kcal', 'Fat': '0.7g', 'Saturates': '0.2g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0.7g', 'Protein': '22.6g', 'Salt': '1.20g'}",£4.30,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/13/0000000243513/0000000243513_L.jpeg,Sainsbury's Skinless & Boneless Smoked Haddock Fillets 240g,Packed in United Kingdom Caught in North-East Atlantic,9,4.6667,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-skinless---boneless-smoked-haddock-fillets-240g
7265842,"{'Energy': '935kJ', 'Energy kcal': '224kcal', 'Fat': '14.9g', 'Saturates': '4.8g', 'Mono-unsaturates': '5.4g', 'Polyunsaturates': '4.1g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '0.5g', 'Protein': '22.2g', 'Salt': '0.24g', 'Omega 3 Fatty Acids': '1.2g', 'DHA': '642mg', 'EPA': '275mg'}",£4.25,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/32/0000001723632/0000001723632_L.jpeg,Sainsbury's Sea Bass Fillets With Ginger & Lime Butter x2 210g,Packed in United Kingdom Farmed in Greece,13,4.7692,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-sea-bass-fillets-with-ginger---lime-butter-230g
7621800,"{'Energy': '385kJ', 'Energy kcal': '91kcal', 'Fat': '0.7g', 'Saturates': '0.2g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0g', 'Protein': '21.1g', 'Salt': '1.25g'}",£4.10,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/15/0000001898415/0000001898415_L.jpeg,"Sainsbury's Smoked Cod Fillets, Boneless & Skinless 230g",Caught in North-East Atlantic,17,4.2941,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-boneless-smoked-cod-fillets-240g
7573402,"{'Energy': '810kJ', 'Energy kcal': '194kcal', 'Fat': '9.8g', 'Saturates': '2.1g', 'Mono-unsaturates': '3.8g', 'Polyunsaturates': '3.5g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '0.7g', 'Protein': '25.9g', 'Salt': '0.25g', 'Omega 3 Fatty Acids': '1.3g', 'DHA': '551mg', 'EPA': '271mg'}",£4.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/85/0000001848885/0000001848885_L.jpeg,Sainsbury's Sea Bass Fillets 180g,Packed in United Kingdom Farmed in Greece,29,4.4138,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-sea-bass-fillets-180g
7253595,"{'Energy': '414kJ', 'Energy kcal': '98kcal', 'Fat': '1.3g', 'Saturates': '0.3g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0g', 'Protein': '21.5g', 'Salt': '0.19g'}",£3.40,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/82/0000001720082/0000001720082_L.jpeg,"Sainsbury's Cod Fillets, Boneless & Skinless 250g",Packed in United Kingdom Caught in North-East Atlantic,28,3.0,,https://www.sainsburys.co.uk/shop/gb/groceries/cod---white-fish/sainsburys-cod-fillets--boneless-250g
7945614,{},£9.95,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/92/5392000060692/5392000060692_L.jpeg,Goatsbridge Eat Trout Rainbow Trout Caviar 85g,,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1260368&urlRequestType=Base&categoryId=314363&catalogId=10224&langId=44
7809338,"{'Energy': '626kJ', 'Energy kcal': '148kcal', 'Fat': '1.6g', 'Saturates': '0.3g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '33.0g', 'Salt': '0.13g'}",£7.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/01/0000000247801/0000000247801_L.jpeg,"Sainsbury's Tuna Steaks, Taste the Difference x2 240g",Packed in United Kingdom Caught in Indian Ocean,10,4.2,,https://www.sainsburys.co.uk/shop/gb/groceries/all-fish-seafood/sainsburys-tuna-steaks--taste-the-difference-240g
7536100,"{'Energy': '1111kJ', 'Energy kcal': '267kcal', 'Fat': '20.0g', 'Saturates': '3.3g', 'Mono-unsaturates': '10.1g', 'Polyunsaturates': '5.6g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '21.5g', 'Salt': '0.33g'}",£7.20,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/76/0000001817676/0000001817676_L.jpeg,Sainsbury's Salmon Fillets 480g,Packed in United Kingdom Farmed in Scotland Produced from Farmed Scottish (UK) Atlantic Salmon ( Salmo salar),18,3.6667,,https://www.sainsburys.co.uk/shop/gb/groceries/all-fish-seafood/sainsburys-salmon-fillets-480g
6342405,"{'Energy': '581kJ', 'Energy kcal': '139kcal', 'Fat': '6.5g', 'Saturates': '0.9g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0g', 'Protein': '20.0g', 'Salt': '0.65g'}",£3.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/62/0000001230062/0000001230062_L.jpeg,Sainsbury's Fish Pie Mix 300g,,15,4.7333,,https://www.sainsburys.co.uk/shop/gb/groceries/all-fish-seafood/sainsburys-seasonal-fish-pie-mix-320g
1231809,"{'Energy': '942kJ', 'Energy kcal': '226kcal', 'Fat': '15.2g', 'Saturates': '2.3g', 'Mono-unsaturates': '8.0g', 'Polyunsaturates': '4.1g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '22.2g', 'Salt': '1.03g'}",£5.95,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/09/0000001231809/0000001231809_L.jpeg,"Sainsbury's Salmon Fillet, Lightly Smoked, Taste the Difference x2 240g",Produced in United Kingdom Farmed in Scotland Produced from Farmed Scottish (UK) Atlantic Salmon ( Salmo salar),30,4.2,,https://www.sainsburys.co.uk/shop/gb/groceries/all-fish-seafood/sainsburys-salmon-fillet--lightly-smoked--taste-the-difference-x2-240g
6902139,"{'Energy': '1111kJ', 'Energy kcal': '267kcal', 'Fat': '20.0g', 'Saturates': '3.3g', 'Mono-unsaturates': '10.1g', 'Polyunsaturates': '5.6g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '21.5g', 'Salt': '0.33g'}",£5.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/19/0000001639919/0000001639919_L.jpeg,"Sainsbury's Salmon Fillets, Taste the Difference x2 240g",Packed in United Kingdom Farmed in Scotland Produced from Farmed Scottish (UK) Atlantic Salmon (Salmo salar),8,4.125,,https://www.sainsburys.co.uk/shop/gb/groceries/all-fish-seafood/sainsburys-salmon-fillet--taste-the-difference-240g
6447344,"{'Energy': '1111kJ', 'Energy kcal': '267kcal', 'Fat': '20.0g', 'Saturates': '3.3g', 'Polyunsaturates': '5.6g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '21.5g', 'Salt': '0.33g'}",£3.60,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/30/0000001438130/0000001438130_L.jpeg,Sainsbury's Responsibly Sourced Scottish Salmon Fillets x2 240g,Packed in United Kingdom Farmed in Scotland Produced from Farmed Scottish (UK) Atlantic Salmon (Salmo salar),45,3.6667,,https://www.sainsburys.co.uk/shop/gb/groceries/all-fish-seafood/sainsburys-responsibly-sourced-scottish-salmon-fillet-x2-240g
7945627,{},£3.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/85/5392000060685/5392000060685_L.jpeg,Goatsbridge Eat Trout Lemon & Garlic Flaked Trout 100g,,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1260372&urlRequestType=Base&categoryId=314363&catalogId=10058&langId=44
7945620,{},£4.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/09/5391511394609/5391511394609_L.jpeg,Goatsbridge Eat Trout Smoked Rainbow Trout,,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1260370&urlRequestType=Base&categoryId=314363&catalogId=10058&langId=44
7945636,{},£3.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/61/5392000060661/5392000060661_L.jpeg,Goatsbridge Eat Trout Hot Smoked Flaked Trout 100g,,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1260374&urlRequestType=Base&categoryId=314363&catalogId=10224&langId=44
7515639,{},£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/02/5000171055002/5000171055002_L.jpeg,John West Tuna Chunks in Brine 4x145g,,2,3.5,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265512&urlRequestType=Base&categoryId=314363&catalogId=10252&langId=44
7515649,{},£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/19/5000171055019/5000171055019_L.jpeg,John West Tuna Chunks in Sunflower Oil 4x145g,,10,2.7,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265514&urlRequestType=Base&categoryId=314363&catalogId=10252&langId=44
7946741,"{'Energy': '951kJ', 'Energy kcal': '228kcal', 'Fat': '14.9g', 'Saturates': '2.3g', 'Mono-unsaturates': '7.3g', 'Polyunsaturates': '4.6g', 'Carbohydrate': '0g', 'Sugars': '0g', 'Fibre': '0g', 'Protein': '23.5g', 'Salt': '0.13g', 'Omega 3 Fatty Acids': '2.4g'}",£12.80,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/06/0218720000006/0218720000006_L.jpeg,J.James & Family Scottish Salmon Fillets,Packed in United Kingdom Farmed in Scotland,2,5.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1258706&urlRequestType=Base&categoryId=314363&catalogId=10252&langId=44
7515656,{},£5.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/26/5000171055026/5000171055026_L.jpeg,John West Tuna Chunks in Spring Water 4x145g,,6,3.5,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1265516&urlRequestType=Base&categoryId=314363&catalogId=10252&langId=44
7901357,{},£5.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/94/5036820001694/5036820001694_L.jpeg,Wild Albacore Tuna Steaks 220g,,4,1.75,,https://www.sainsburys.co.uk/shop/gb/groceries/salmon--tuna---trout/wild-albacore-tuna-steaks-220g
7918173,"{'Energy': '1029kJ', 'Energy kcal': '247kcal', 'Fat': '15.5g', 'Saturates': '2.3g', 'Mono-unsaturates': '7.3g', 'Polyunsaturates': '5.0g', 'Carbohydrate': '4.7g', 'Sugars': '2.9g', 'Fibre': '0g', 'Protein': '22.1g', 'Salt': '0.30g'}",£3.95,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/60/0000000330060/0000000330060_L.jpeg,Sainsbury's Scottish Salmon Fillets with Sweet Chilli Sauce x2 250g,Packed in United Kingdom Farmed in Scotland Produced from Farmed Scottish ( UK ) Atlantic Salmon ( Salmo salar),0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1224064&urlRequestType=Base&categoryId=314363&catalogId=10214&langId=44
7916742,"{'Energy': '763kJ', 'Energy kcal': '182kcal', 'Fat': '8.7g', 'Saturates': '1.5g', 'Mono-unsaturates': '3.9g', 'Polyunsaturates': '2.9g', 'Carbohydrate': '0.9g', 'Sugars': '0g', 'Fibre': '0.7g', 'Protein': '24.7g', 'Salt': '0.20g', 'Omega 3 Fatty Acids': '1.5g'}",£2.45,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/79/0000000328579/0000000328579_L.jpeg,Sainsbury's Scottish Salmon Fillet 140g,Packed in United Kingdom Farmed in Scotland Produced from Farmed Scottish ( UK) Atlantic Salmon ( Salmo salar),2,2.5,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1220600&urlRequestType=Base&categoryId=314363&catalogId=10224&langId=44
7825140,"{'Energy': '626kJ', 'Energy kcal': '148kcal', 'Fat': '1.6g', 'Saturates': '0.3g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '33.0g', 'Salt': '0.13g'}",£3.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/92/0000000256292/0000000256292_L.jpeg,Sainsbury's Stir Fry Tuna Cubes 250g,Packed in United Kingdom Caught in Indian Ocean,1,5.0,,https://www.sainsburys.co.uk/shop/gb/groceries/salmon--tuna---trout/sainsburys-stir-fry-tuna-cubes-250g
7916875,"{'Energy': '1111kJ', 'Energy kcal': '267kcal', 'Fat': '20.0g', 'Saturates': '3.3g', 'Mono-unsaturates': '10.1g', 'Polyunsaturates': '5.6g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '0g', 'Protein': '21.5g', 'Salt': '0.33g'}",£9.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/61/0000000328661/0000000328661_L.jpeg,Sainsbury's Salmon Joint 600g,Packed in United Kingdom Farmed in Scotland Produced from Farmed Scottish (UK) Salmon (Salmo salar),4,5.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1220700&urlRequestType=Base&categoryId=314363&catalogId=10252&langId=44
7769207,"{'Energy': '1111kJ', 'Energy kcal': '267kcal', 'Fat': '20.0g', 'Saturates': '3.3g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '21.5g', 'Salt': '0.33g'}",£12.45,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/20/0000000217620/0000000217620_L.jpeg,Sainsbury's Salmon Fillets 720g,Packed in United Kingdom Farmed in Scotland Produced from Farmed (UK) Atlantic Salmon ( Salmo salar),23,2.0,,https://www.sainsburys.co.uk/shop/gb/groceries/salmon--tuna---trout/sainsburys-salmon-fillets-780g
7769397,"{'Energy': '805kJ', 'Energy kcal': '193kcal', 'Fat': '11.3g', 'Saturates': '2.2g', 'Mono-unsaturates': '4.9g', 'Polyunsaturates': '3.7g', 'Carbohydrate': '0.9g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '21.6g', 'Salt': '0.73g'}",£4.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/28/0000000217828/0000000217828_L.jpeg,Sainsbury's Salmon Lemon & Herb x2 220g,Packed in United Kingdom Farmed in Scotland Produced using Scottish ( Uk) Farmed Atlantic Salmon ( Salmo salar),6,3.6667,,https://www.sainsburys.co.uk/shop/gb/groceries/salmon--tuna---trout/sainsburys-lemon---herb-infused-salmon-flts-220g
7853327,{},£4.95,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/03/5036820001403/5036820001403_L.jpeg,Wild Keta Salmon Fillets x2 230g,,8,3.5,,https://www.sainsburys.co.uk/shop/gb/groceries/salmon--tuna---trout/sainsburys-wild-keta-salmon-fillets-230g
7774347,"{'Energy': '920kJ', 'Energy kcal': '220kcal', 'Fat': '13.4g', 'Saturates': '2.2g', 'Mono-unsaturates': '6.9g', 'Polyunsaturates': '3.7g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '24.4g', 'Salt': '0.15g'}",£4.75,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/81/0000000220781/0000000220781_L.jpeg,"Sainsbury's Loch Trout Fillets, Taste the Difference x2 260g",Packed in United Kingdom Farmed in Scotland Produced using responsibly sourced farmed Scottish (UK) trout,8,4.25,,https://www.sainsburys.co.uk/shop/gb/groceries/salmon--tuna---trout/sainsburys-loch-trout-fillets--taste-the-difference-260g
7546622,{},£4.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/97/5060021924797/5060021924797_L.jpeg,The Saucy Fish Co. Salmon Fillet With Sweet Chilli Dressing x2 250g,,6,4.5,,https://www.sainsburys.co.uk/shop/gb/groceries/salmon--tuna---trout/the-saucy-fish-co-sweet-chilli-dressing-spectacular-on-salmon-fillet-x2-270g
6023334,"{'Energy': '628kJ', 'Energy kcal': '149kcal', 'Fat': '5.8g', 'Saturates': '1.0g', 'Mono-unsaturates': '2.7g', 'Polyunsaturates': '1.8g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '24.0g', 'Salt': '0.15g'}",£15.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/03/0229170000003/0229170000003_L.jpeg,Sainsbury's Trout Fillets x2 (approx. 300g),Packed in United Kingdom Farmed in United Kingdom Produced using farmed British Trout,7,4.8571,,https://www.sainsburys.co.uk/shop/gb/groceries/salmon--tuna---trout/sainsburys-trout-fillets-x2-%28approx-400g%29
7936684,"{'Energy': '411kJ', 'Energy kcal': '98kcal', 'Fat': '2.6g', 'Saturates': '1.0g', 'Mono-unsaturates': '1.2g', 'Polyunsaturates': '0.2g', 'Carbohydrate': '4.4g', 'Sugars': '2.8g', 'Starch': '1.4g', 'Fibre': '1.2g', 'Protein': '13.6g', 'Salt': '0.73g'}",£9.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/59/0000000341059/0000000341059_L.jpeg,Sainsbury's Slow Cooked British Beef Shin Casserole in a Rich Beef and Red Wine Gravy 1kg,Produced in United Kingdom Produced using British beef,0,0.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1246544&urlRequestType=Base&categoryId=276048&catalogId=10224&langId=44
7911985,{},£5.50,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/07/5391509286107/5391509286107_L.jpeg,Tariq Halal Beef Roasting Joint 500g,,1,5.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1209634&urlRequestType=Base&categoryId=276047&catalogId=10121&langId=44
7866082,"{'Energy': '615kJ', 'Energy kcal': '146kcal', 'Fat': '4.0g', 'Saturates': '1.5g', 'Mono-unsaturates': '2.0g', 'Polyunsaturates': '0.3g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '27.4g', 'Salt': '0.13g'}",£25.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/06/0220440000006/0220440000006_L.jpeg,"Sainsbury's Veal Roasting Joint, Taste the Difference (approx. 625g)",Packed in United Kingdom Produced using British Veal,0,0.0,,https://www.sainsburys.co.uk/shop/gb/groceries/roasting-joints-276047-44/sainsburys-veal-roasting-joint--taste-the-difference-%28approx-1kg%29
7936701,"{'Energy': '885kJ', 'Energy kcal': '211kcal', 'Fat': '10.7g', 'Saturates': '3.8g', 'Mono-unsaturates': '5.9g', 'Polyunsaturates': '1.8g', 'Carbohydrate': '1.4g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '27.0g', 'Salt': '0.41g'}",£6.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/10/0000000341110/0000000341110_L.jpeg,Sainsbury's Slow Cooked British Beef Brisket With Rich Meaty Gravy 470g (Serves 2),Produced in United Kingdom Produced using British Beef,1,1.0,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1246556&urlRequestType=Base&categoryId=276047&catalogId=10224&langId=44
7908311,"{'Energy': '682kJ', 'Energy kcal': '161kcal', 'Fat': '3.0g', 'Saturates': '1.4g', 'Mono-unsaturates': '1.3g', 'Polyunsaturates': '<0.1g', 'Carbohydrate': '<0.5g', 'Sugars': '<0.5g', 'Fibre': '<0.5g', 'Protein': '33.2g', 'Salt': '0.53g'}",£4.00,https://www.sainsburys.co.uk/wcsstore7.32.0.14/ExtendedSitesCatalogAssetStore/images/catalog/productImages/45/0000000318945/0000000318945_L.jpeg,Sainsburys 21 Day Matured British Beef Topside Joint with Salt & Pepper Seasoning 375g,"Produced in United Kingdom Packed in United Kingdom Produced using British or Irish Beef,",4,4.25,,https://www.sainsburys.co.uk/shop/ProductDisplay?storeId=10151&productId=1204534&urlRequestType=Base&categoryId=276047&catalogId=10058&langId=44
